"Name","Season","Games","PA","PA_G","wRC","wRC_plus","VOL","expectedVOL","corrVOL"
"Jose Canseco",1987,158,691,4.4,88.7,106,0.657,0.628,104.6
"Jose Canseco",1988,158,705,4.5,130.1,169,0.547,0.572,95.6
"Jose Canseco",1990,131,563,4.3,95.1,157,0.645,0.603,106.9
"Jose Canseco",1991,154,665,4.3,113.5,152,0.599,0.593,101
"Jose Canseco",1992,118,512,4.3,71.6,130,0.61,0.626,97.4
"Jose Canseco",1994,111,505,4.5,89.4,134,0.656,0.597,109.9
"Jose Canseco",1995,102,450,4.4,79.8,135,0.548,0.605,90.6
"Jose Canseco",1997,107,446,4.2,58.3,105,0.668,0.638,104.7
"Jose Canseco",1998,151,658,4.4,93,110,0.646,0.618,104.6
"Jose Canseco",1999,113,502,4.4,86.8,131,0.597,0.602,99.1
"Bernie Carbo",1974,115,402,3.5,52.6,119,0.634,0.655,96.7
"Bernie Carbo",1975,105,407,3.9,68.2,145,0.603,0.626,96.4
"Jose Cardenal",1974,143,604,4.2,84.6,119,0.595,0.625,95.2
"Jose Cardenal",1975,153,666,4.4,98.4,125,0.576,0.612,94.1
"Jose Cardenal",1976,136,560,4.1,69.1,105,0.654,0.642,101.8
"Rod Carew",1974,153,690,4.5,110.4,153,0.531,0.595,89.2
"Rod Carew",1975,143,617,4.3,100.1,154,0.566,0.604,93.7
"Rod Carew",1976,156,687,4.4,101.6,148,0.581,0.609,95.3
"Rod Carew",1977,155,694,4.5,139,175,0.541,0.558,96.9
"Rod Carew",1978,151,651,4.3,93.9,135,0.619,0.617,100.3
"Rod Carew",1979,109,493,4.5,70.8,127,0.545,0.62,87.8
"Rod Carew",1980,144,612,4.2,89,131,0.577,0.62,93
"Rod Carew",1982,137,612,4.5,83,123,0.587,0.622,94.4
"Rod Carew",1983,129,536,4.2,77.5,128,0.611,0.626,97.6
"Rod Carew",1985,126,518,4.1,57.1,101,0.631,0.652,96.8
"Chuck Carr",1993,138,613,4.4,59.2,81,0.645,0.655,98.5
"Chuck Carr",1994,105,468,4.5,38.9,67,0.703,0.66,106.5
"Mark Carreon",1991,102,270,2.6,22.7,78,0.699,0.694,100.8
"Mark Carreon",1992,100,364,3.6,30.6,75,0.666,0.675,98.7
"Mark Carreon",1995,116,426,3.7,63.2,121,0.689,0.641,107.5
"Mark Carreon",1996,118,475,4,64.1,105,0.66,0.639,103.4
"Gary Carter",1975,143,590,4.1,74.5,113,0.635,0.64,99.3
"Gary Carter",1977,152,595,3.9,93.6,135,0.65,0.621,104.7
"Gary Carter",1978,157,607,3.9,71.3,112,0.672,0.654,102.8
"Gary Carter",1979,140,559,4,79.8,124,0.646,0.631,102.3
"Gary Carter",1980,152,617,4.1,82.5,125,0.668,0.634,105.3
"Gary Carter",1981,100,419,4.2,49.7,112,0.632,0.645,98
"Gary Carter",1982,154,653,4.2,104.2,150,0.6,0.606,99
"Gary Carter",1983,145,609,4.2,77.7,117,0.641,0.636,100.8
"Gary Carter",1984,159,669,4.2,103,142,0.551,0.611,90.2
"Gary Carter",1985,149,633,4.2,93.1,139,0.668,0.618,108.1
"Gary Carter",1986,132,573,4.3,71.1,115,0.638,0.636,100.4
"Gary Carter",1987,139,573,4.1,56.6,84,0.689,0.661,104.2
"Gary Carter",1988,130,503,3.9,49.2,96,0.667,0.667,100.1
"Gary Carter",1991,100,280,2.8,31,102,0.706,0.68,103.8
"Joe Carter",1985,140,523,3.7,55.8,89,0.671,0.665,100.8
"Joe Carter",1986,162,709,4.4,107.2,125,0.654,0.606,108
"Joe Carter",1987,148,629,4.2,79.1,101,0.659,0.636,103.6
"Joe Carter",1988,157,670,4.3,89,116,0.645,0.627,102.8
"Joe Carter",1989,162,705,4.4,85,107,0.675,0.635,106.3
"Joe Carter",1990,162,697,4.3,61.3,80,0.683,0.667,102.3
"Joe Carter",1991,162,706,4.4,99.8,123,0.629,0.616,102.2
"Joe Carter",1992,158,683,4.3,91.8,120,0.655,0.624,104.9
"Joe Carter",1993,155,669,4.3,88.7,108,0.631,0.627,100.7
"Joe Carter",1994,111,483,4.4,66.2,105,0.657,0.629,104.5
"Joe Carter",1995,139,603,4.3,65.2,84,0.689,0.648,106.3
"Joe Carter",1996,157,682,4.3,86.7,92,0.627,0.631,99.4
"Joe Carter",1997,157,668,4.3,60.5,72,0.688,0.665,103.4
"Joe Carter",1998,125,418,3.3,49,96,0.677,0.668,101.3
"Rico Carty",1975,118,436,3.7,71.6,149,0.606,0.631,96.1
"Rico Carty",1976,152,628,4.1,90,141,0.614,0.625,98.3
"Rico Carty",1977,127,521,4.1,68.5,115,0.666,0.638,104.5
"Rico Carty",1978,145,593,4.1,87.5,134,0.642,0.624,103
"Rico Carty",1979,132,512,3.9,56.6,88,0.649,0.658,98.6
"Dave Cash",1974,162,745,4.6,89,103,0.575,0.628,91.5
"Dave Cash",1975,162,766,4.7,94.2,105,0.584,0.621,94.1
"Dave Cash",1976,160,727,4.5,76.6,94,0.626,0.644,97.1
"Dave Cash",1977,153,709,4.6,78.6,96,0.614,0.637,96.4
"Dave Cash",1978,159,703,4.4,52.6,71,0.673,0.676,99.5
"Dave Cash",1980,124,437,3.5,26.8,64,0.69,0.695,99.2
"John Castino",1979,137,445,3.2,47.3,94,0.679,0.678,100.1
"John Castino",1980,150,599,4,71.6,107,0.664,0.648,102.4
"John Castino",1981,101,409,4,40.4,94,0.636,0.66,96.4
"John Castino",1982,113,453,4,41.5,75,0.674,0.666,101.3
"John Castino",1983,142,640,4.5,79.2,104,0.622,0.63,98.8
"Juan Castillo",1987,107,372,3.5,28.1,65,0.688,0.683,100.7
"Manny Castillo",1982,136,541,4,42.6,65,0.669,0.678,98.6
"Andujar Cedeno",1993,148,569,3.8,66.6,106,0.658,0.655,100.4
"Andujar Cedeno",1995,117,424,3.6,24.2,51,0.708,0.694,102
"Andujar Cedeno",1996,101,355,3.5,20.2,47,0.703,0.69,101.9
"Cesar Cedeno",1974,160,688,4.3,93.4,126,0.627,0.624,100.5
"Cesar Cedeno",1975,131,576,4.4,80,131,0.593,0.623,95.2
"Cesar Cedeno",1976,150,635,4.2,88.7,135,0.576,0.624,92.3
"Cesar Cedeno",1977,141,598,4.2,78.9,120,0.651,0.632,103.1
"Cesar Cedeno",1979,132,549,4.2,61,105,0.628,0.65,96.6
"Cesar Cedeno",1980,137,569,4.2,85.5,146,0.605,0.62,97.5
"Cesar Cedeno",1982,138,543,3.9,68.8,112,0.615,0.645,95.3
"Cesar Cedeno",1984,109,412,3.8,48.8,105,0.672,0.655,102.7
"Cesar Cedeno",1985,107,327,3.1,43.7,118,0.66,0.665,99.2
"Domingo Cedeno",1997,109,397,3.6,46.4,88,0.689,0.659,104.5
"Rick Cerone",1979,135,514,3.8,46.6,72,0.664,0.674,98.5
"Rick Cerone",1980,147,575,3.9,67.8,107,0.663,0.652,101.6
"Ron Cey",1974,158,673,4.3,78.7,113,0.638,0.642,99.4
"Ron Cey",1975,158,662,4.2,95.4,136,0.591,0.62,95.3
"Ron Cey",1976,145,600,4.1,89.3,144,0.634,0.621,102.1
"Ron Cey",1977,153,669,4.4,89.4,116,0.662,0.624,106.1
"Ron Cey",1978,159,667,4.2,97.1,137,0.602,0.619,97.3
"Ron Cey",1979,146,579,4,95.6,145,0.603,0.614,98.2
"Ron Cey",1980,157,630,4,85,127,0.635,0.635,100
"Ron Cey",1982,149,627,4.2,74.9,112,0.653,0.642,101.7
"Ron Cey",1983,159,658,4.1,87.9,114,0.638,0.632,101
"Ron Cey",1984,146,580,4,70.9,105,0.654,0.647,101.1
"Ron Cey",1985,145,564,3.9,62.3,94,0.687,0.658,104.3
"Dave Chalk",1974,133,515,3.9,42.5,86,0.669,0.677,98.8
"Dave Chalk",1975,149,601,4,63.8,105,0.623,0.658,94.6
"Dave Chalk",1976,141,512,3.6,34.6,74,0.655,0.695,94.3
"Dave Chalk",1977,148,591,4,62.7,99,0.654,0.659,99.2
"Dave Chalk",1978,133,527,4,41.2,79,0.637,0.678,93.9
"Chris Chambliss",1974,126,499,4,44.7,86,0.675,0.669,100.9
"Chris Chambliss",1975,150,603,4,72.9,115,0.619,0.647,95.7
"Chris Chambliss",1976,155,676,4.4,87.2,126,0.583,0.628,92.8
"Chris Chambliss",1977,155,653,4.2,83.6,114,0.657,0.634,103.6
"Chris Chambliss",1978,162,677,4.2,72.5,100,0.646,0.653,98.9
"Chris Chambliss",1979,148,599,4,74.3,106,0.662,0.644,102.9
"Chris Chambliss",1980,158,663,4.2,84.8,111,0.602,0.634,94.9
"Chris Chambliss",1981,107,455,4.3,51.3,105,0.643,0.647,99.5
"Chris Chambliss",1982,155,598,3.9,72.2,109,0.628,0.652,96.4
"Chris Chambliss",1983,131,514,3.9,72.8,125,0.644,0.636,101.3
"Chris Chambliss",1984,133,455,3.4,48.1,94,0.698,0.673,103.7
"Wes Chamberlain",1991,101,417,4.1,46.1,97,0.682,0.651,104.7
"Mike Champion",1977,146,548,3.8,28.8,54,0.69,0.704,97.9
"Darrel Chaney",1976,151,564,3.7,50.7,79,0.64,0.679,94.3
"Joe Charboneau",1980,129,512,4,79.3,132,0.586,0.625,93.7
"Rich Chiles",1977,105,295,2.8,28.9,86,0.692,0.686,100.9
"Dave Clark",1989,101,285,2.8,29.5,93,0.71,0.683,104
"Dave Clark",1993,108,318,2.9,43.3,114,0.669,0.668,100.2
"Dave Clark",1996,106,261,2.5,37,113,0.646,0.678,95.3
"Jack Clark",1977,135,468,3.5,55.5,101,0.693,0.664,104.4
"Jack Clark",1978,156,657,4.2,104.2,149,0.589,0.607,97
"Jack Clark",1979,140,598,4.3,85.7,127,0.621,0.621,99.9
"Jack Clark",1980,127,524,4.1,82.1,152,0.617,0.619,99.6
"Jack Clark",1982,156,659,4.2,101.6,142,0.627,0.611,102.6
"Jack Clark",1983,135,574,4.3,79.7,125,0.606,0.626,96.8
"Jack Clark",1985,125,532,4.3,85,150,0.598,0.613,97.6
"Jack Clark",1987,130,559,4.3,118.7,176,0.552,0.571,96.7
"Jack Clark",1988,150,616,4.1,91.5,131,0.633,0.621,101.9
"Jack Clark",1989,142,594,4.2,92.1,151,0.619,0.615,100.7
"Jack Clark",1990,115,442,3.8,82.8,167,0.576,0.613,93.9
"Jack Clark",1991,140,587,4.2,91.2,129,0.642,0.615,104.5
"Jerald Clark",1991,116,411,3.5,37.9,81,0.681,0.676,100.8
"Jerald Clark",1992,144,526,3.7,47.5,83,0.655,0.679,96.5
"Jerald Clark",1993,139,512,3.7,64.7,91,0.65,0.653,99.5
"Phil Clark",1993,101,256,2.5,37.9,123,0.679,0.673,100.8
"Will Clark",1986,111,458,4.1,55,117,0.643,0.646,99.6
"Will Clark",1987,150,588,3.9,103.6,150,0.624,0.606,102.9
"Will Clark",1988,162,689,4.3,104.5,154,0.625,0.61,102.5
"Will Clark",1989,159,675,4.2,121.8,174,0.584,0.586,99.7
"Will Clark",1990,154,678,4.4,92.1,123,0.611,0.621,98.4
"Will Clark",1991,148,622,4.2,100.2,151,0.637,0.608,104.8
"Will Clark",1992,144,601,4.2,83.8,141,0.604,0.627,96.3
"Will Clark",1993,132,567,4.3,78.7,120,0.614,0.626,98.1
"Will Clark",1994,110,469,4.3,83.4,137,0.569,0.606,93.9
"Will Clark",1995,123,537,4.4,85.4,121,0.599,0.61,98.1
"Will Clark",1996,117,512,4.4,74.4,103,0.62,0.621,99.8
"Will Clark",1997,110,450,4.1,71.7,127,0.619,0.623,99.4
"Will Clark",1998,149,636,4.3,105.7,126,0.582,0.6,97
"Will Clark",2000,129,507,3.9,97.8,146,0.591,0.601,98.3
"Gene Clines",1974,102,317,3.1,20.9,64,0.695,0.692,100.4
"Gene Clines",1976,114,480,4.2,39.1,82,0.67,0.668,100.3
"Gene Clines",1978,103,254,2.5,22.5,73,0.662,0.695,95.2
"Rich Coggins",1974,112,455,4.1,36.1,82,0.675,0.671,100.6
"Nate Colbert",1974,114,437,3.8,44.4,97,0.657,0.664,99
"Alex Cole",1991,118,452,3.8,58,112,0.601,0.648,92.7
"Alex Cole",1992,104,334,3.2,29.3,82,0.714,0.682,104.7
"Alex Cole",1993,122,399,3.3,36.8,65,0.677,0.682,99.2
"Alex Cole",1994,102,398,3.9,53.1,103,0.62,0.644,96.3
"Vince Coleman",1985,151,692,4.6,66.1,88,0.64,0.652,98.1
"Vince Coleman",1986,153,670,4.4,49.8,66,0.679,0.676,100.4
"Vince Coleman",1987,151,702,4.6,85.6,99,0.572,0.626,91.4
"Vince Coleman",1988,152,679,4.5,62.2,87,0.67,0.659,101.7
"Vince Coleman",1989,145,624,4.3,59.9,89,0.638,0.659,96.8
"Vince Coleman",1990,123,539,4.4,65.2,105,0.647,0.637,101.5
"Vince Coleman",1994,104,477,4.6,37.2,59,0.686,0.661,103.7
"Vince Coleman",1995,114,500,4.4,59.5,93,0.653,0.639,102.1
"Darnell Coles",1986,141,587,4.2,76.2,114,0.66,0.635,103.9
"Darnell Coles",1988,123,462,3.8,59.1,114,0.684,0.65,105.3
"Darnell Coles",1989,144,574,4,54.4,82,0.684,0.668,102.5
"Dave Collins",1977,116,447,3.9,34.9,68,0.702,0.677,103.7
"Dave Collins",1979,121,429,3.5,55.8,112,0.655,0.655,100
"Dave Collins",1980,144,613,4.3,75.1,110,0.602,0.638,94.4
"Dave Collins",1982,108,393,3.6,33.6,81,0.697,0.676,103.1
"Dave Collins",1983,118,451,3.8,46.9,86,0.665,0.663,100.3
"Dave Collins",1984,128,492,3.8,70.8,122,0.589,0.637,92.4
"Dave Collins",1985,110,418,3.8,36.9,83,0.684,0.671,101.9
"Dave Collins",1986,124,476,3.8,48.1,90,0.655,0.665,98.5
"Bob Coluccio",1974,132,450,3.4,37.9,84,0.661,0.686,96.3
"Dave Concepcion",1974,160,653,4.1,73.4,106,0.65,0.652,99.8
"Dave Concepcion",1975,139,558,4,55.2,91,0.66,0.663,99.5
"Dave Concepcion",1976,149,636,4.3,71.5,105,0.653,0.646,101.1
"Dave Concepcion",1977,154,630,4.1,61.5,84,0.671,0.664,101.1
"Dave Concepcion",1978,153,624,4.1,78.3,115,0.635,0.641,99.1
"Dave Concepcion",1979,149,666,4.5,83.7,110,0.646,0.628,102.8
"Dave Concepcion",1980,156,669,4.3,61.7,83,0.647,0.663,97.5
"Dave Concepcion",1981,106,468,4.4,60.4,119,0.622,0.633,98.3
"Dave Concepcion",1982,147,623,4.2,68.1,97,0.615,0.65,94.6
"Dave Concepcion",1983,141,593,4.2,39.9,58,0.685,0.684,100.2
"Dave Concepcion",1984,154,600,3.9,49.4,73,0.661,0.681,97
"Dave Concepcion",1985,154,620,4,56.8,79,0.666,0.671,99.3
"Dave Concepcion",1987,101,311,3.1,39.1,100,0.655,0.668,98.1
"Onix Concepcion",1985,117,349,3,14.3,39,0.68,0.711,95.6
"Cecil Cooper",1974,118,454,3.8,51.2,101,0.663,0.657,100.9
"Cecil Cooper",1975,104,333,3.2,52.6,140,0.671,0.651,103.1
"Cecil Cooper",1976,122,483,4,55.8,109,0.654,0.652,100.3
"Cecil Cooper",1977,160,679,4.2,87.8,111,0.652,0.632,103.2
"Cecil Cooper",1978,107,448,4.2,64.2,135,0.626,0.63,99.4
"Cecil Cooper",1979,150,660,4.4,100.8,132,0.64,0.607,105.5
"Cecil Cooper",1980,153,678,4.4,112.2,151,0.58,0.593,97.7
"Cecil Cooper",1981,106,453,4.3,70.3,151,0.612,0.621,98.6
"Cecil Cooper",1982,155,696,4.5,107.2,140,0.616,0.601,102.6
"Cecil Cooper",1983,160,710,4.4,105.3,133,0.613,0.607,101
"Cecil Cooper",1984,148,635,4.3,65.3,92,0.634,0.653,97
"Cecil Cooper",1985,154,674,4.4,86.9,110,0.607,0.628,96.7
"Cecil Cooper",1986,134,589,4.4,60,84,0.649,0.651,99.7
"Scott Cooper",1992,111,379,3.4,45,103,0.659,0.664,99.3
"Scott Cooper",1993,153,597,3.9,68,96,0.65,0.656,99.1
"Scott Cooper",1994,102,406,4,53,95,0.655,0.643,101.8
"Scott Cooper",1995,116,430,3.7,37.9,73,0.67,0.674,99.4
"Joey Cora",1993,152,678,4.5,73.4,96,0.63,0.644,97.9
"Joey Cora",1995,118,487,4.1,56.8,94,0.614,0.647,94.8
"Joey Cora",1996,143,583,4.1,72.3,91,0.644,0.643,100.2
"Joey Cora",1997,149,649,4.4,87.2,108,0.637,0.624,102.1
"Joey Cora",1998,154,695,4.5,82.2,94,0.622,0.633,98.2
"Tim Corcoran",1978,113,363,3.2,31.3,79,0.681,0.685,99.4
"Vic Correll",1975,103,375,3.6,34.4,78,0.716,0.672,106.6
"Henry Cotto",1988,120,418,3.5,42.2,86,0.682,0.672,101.4
"Henry Cotto",1990,122,390,3.2,35.1,81,0.683,0.685,99.7
"Al Cowens",1975,107,367,3.4,43.9,108,0.677,0.663,102.1
"Al Cowens",1976,152,616,4.1,55.7,86,0.631,0.67,94.2
"Al Cowens",1977,158,661,4.2,106.7,138,0.631,0.605,104.2
"Al Cowens",1978,132,534,4,55.9,95,0.656,0.658,99.7
"Al Cowens",1979,136,568,4.2,69.8,102,0.61,0.641,95.2
"Al Cowens",1980,142,584,4.1,58,87,0.647,0.661,97.9
"Al Cowens",1982,144,611,4.2,83,113,0.64,0.628,101.9
"Al Cowens",1983,103,384,3.7,26.8,58,0.694,0.681,101.9
"Al Cowens",1984,137,559,4.1,67.9,102,0.657,0.645,101.9
"Al Cowens",1985,121,487,4,60,103,0.618,0.646,95.7
"Willie Crawford",1974,136,540,4,74,131,0.643,0.636,101
"Willie Crawford",1975,121,432,3.6,45.8,104,0.646,0.668,96.8
"Willie Crawford",1976,119,438,3.7,59,125,0.643,0.648,99.2
"Warren Cromartie",1977,155,662,4.3,72,93,0.632,0.649,97.4
"Warren Cromartie",1978,159,655,4.1,78.9,113,0.616,0.644,95.7
"Warren Cromartie",1979,158,710,4.5,66.4,88,0.656,0.657,99.9
"Warren Cromartie",1980,162,657,4.1,73.9,111,0.645,0.652,98.9
"Warren Cromartie",1982,142,574,4,64.6,108,0.678,0.653,103.9
"Warren Cromartie",1983,119,410,3.4,47.2,107,0.649,0.666,97.5
"Hector Cruz",1976,151,577,3.8,46.7,76,0.64,0.684,93.6
"Hector Cruz",1977,113,391,3.5,40.4,87,0.674,0.671,100.5
"Hector Cruz",1978,105,300,2.9,27,84,0.727,0.688,105.7
"Jose Cruz",1974,100,182,1.8,21,107,0.683,0.7,97.5
"Jose Cruz",1975,116,377,3.2,46.1,118,0.688,0.667,103.2
"Jose Cruz",1976,128,496,3.9,65.9,129,0.566,0.643,88
"Jose Cruz",1977,156,661,4.2,92.9,130,0.615,0.622,98.8
"Jose Cruz",1978,153,627,4.1,90.3,142,0.603,0.625,96.5
"Jose Cruz",1979,157,636,4.1,80.8,121,0.619,0.64,96.7
"Jose Cruz",1980,160,680,4.2,86.8,124,0.582,0.633,91.9
"Jose Cruz",1981,107,451,4.2,52.9,116,0.651,0.645,100.9
"Jose Cruz",1982,155,640,4.1,68.6,107,0.647,0.655,98.8
"Jose Cruz",1983,160,664,4.2,100.4,142,0.587,0.615,95.5
"Jose Cruz",1984,160,685,4.3,101.7,140,0.605,0.613,98.8
"Jose Cruz",1985,141,590,4.2,74.4,121,0.631,0.638,99
"Jose Cruz",1986,141,536,3.8,63.2,111,0.662,0.655,101
"Jose Cruz",1987,124,405,3.3,42.5,88,0.685,0.676,101.3
"Julio Cruz",1978,145,634,4.4,48.3,70,0.671,0.673,99.6
"Julio Cruz",1979,107,483,4.5,54.8,93,0.595,0.64,92.9
"Julio Cruz",1980,117,497,4.2,33.8,59,0.681,0.677,100.6
"Julio Cruz",1982,151,617,4.1,59.7,81,0.672,0.664,101.2
"Julio Cruz",1983,158,581,3.7,53.1,79,0.636,0.68,93.5
"Julio Cruz",1984,139,469,3.4,38.1,69,0.683,0.69,98.9
"Todd Cruz",1980,105,356,3.4,23.3,59,0.654,0.689,94.9
"Todd Cruz",1982,136,519,3.8,37.8,63,0.663,0.686,96.6
"Todd Cruz",1983,139,475,3.4,25,49,0.695,0.708,98.2
"Mike Cubbage",1976,116,431,3.7,48.1,109,0.634,0.661,96
"Mike Cubbage",1977,126,464,3.7,46.7,89,0.69,0.669,103.2
"Mike Cubbage",1978,125,444,3.6,52.4,109,0.67,0.661,101.3
"Chad Curtis",1992,137,507,3.7,56.9,102,0.665,0.662,100.4
"Chad Curtis",1993,152,671,4.4,81,101,0.632,0.634,99.6
"Chad Curtis",1994,113,506,4.5,54.9,83,0.654,0.644,101.5
"Chad Curtis",1995,144,670,4.7,90.3,103,0.618,0.615,100.5
"Chad Curtis",1996,143,587,4.1,68.2,88,0.661,0.648,102
"Chad Curtis",1997,112,408,3.6,60.7,121,0.62,0.642,96.6
"Chad Curtis",1998,143,545,3.8,63.5,93,0.659,0.656,100.4
"Chad Curtis",2000,106,381,3.6,47.3,91,0.635,0.656,96.8
"Milt Cuyler",1991,145,546,3.8,55.8,90,0.634,0.668,94.9
"Paul Dade",1977,132,508,3.8,50.1,88,0.674,0.667,101
"Paul Dade",1979,118,496,4.2,48.9,91,0.659,0.657,100.3
"Kal Daniels",1987,108,430,4,89.1,169,0.608,0.599,101.5
"Kal Daniels",1988,139,589,4.2,92.6,147,0.599,0.612,97.8
"Kal Daniels",1990,129,526,4.1,93.9,157,0.587,0.605,97
"Kal Daniels",1991,137,531,3.9,64.2,111,0.636,0.651,97.7
"Bobby Darwin",1974,152,630,4.1,81.3,117,0.667,0.636,104.9
"Bobby Darwin",1975,103,393,3.8,42,96,0.669,0.66,101.4
"Doug Dascenzo",1991,107,272,2.5,24.1,79,0.729,0.696,104.8
"Doug Dascenzo",1992,125,409,3.3,31.9,72,0.68,0.691,98.5
"Rich Dauer",1978,121,491,4.1,45.1,89,0.661,0.665,99.4
"Rich Dauer",1979,136,528,3.9,48.9,82,0.686,0.671,102.3
"Rich Dauer",1980,149,618,4.1,65.3,95,0.644,0.656,98.2
"Rich Dauer",1982,154,626,4.1,68.5,98,0.657,0.654,100.4
"Rich Dauer",1983,137,520,3.8,42.1,74,0.693,0.681,101.8
"Rich Dauer",1984,122,426,3.5,36.6,76,0.666,0.681,97.8
"Jack Daugherty",1990,122,340,2.8,45.5,120,0.681,0.674,101
"Darren Daulton",1989,128,425,3.3,33.7,75,0.664,0.69,96.2
"Darren Daulton",1990,141,540,3.8,70.2,116,0.647,0.646,100.1
"Darren Daulton",1992,145,585,4,95.9,156,0.584,0.613,95.3
"Darren Daulton",1993,147,637,4.3,100.9,132,0.6,0.605,99.1
"Darren Daulton",1997,136,485,3.6,70.8,119,0.671,0.644,104.2
"Alvin Davis",1984,152,678,4.5,108.5,140,0.557,0.597,93.3
"Alvin Davis",1985,155,677,4.4,100,125,0.561,0.611,91.8
"Alvin Davis",1986,135,562,4.2,76.7,115,0.63,0.631,99.9
"Alvin Davis",1987,157,662,4.2,108.4,128,0.638,0.602,105.9
"Alvin Davis",1988,140,582,4.2,93.1,141,0.562,0.612,91.8
"Alvin Davis",1989,142,611,4.3,105.2,155,0.548,0.597,91.9
"Alvin Davis",1990,140,592,4.2,84.3,127,0.597,0.624,95.7
"Alvin Davis",1991,145,528,3.6,43.6,72,0.697,0.685,101.7
"Chili Davis",1982,154,701,4.6,77,102,0.578,0.639,90.4
"Chili Davis",1983,136,554,4.1,49.5,83,0.683,0.668,102.2
"Chili Davis",1984,137,546,4,87.4,148,0.609,0.619,98.3
"Chili Davis",1985,135,551,4.1,65.8,113,0.632,0.646,97.8
"Chili Davis",1986,153,618,4,75.8,119,0.653,0.645,101.3
"Chili Davis",1987,149,578,3.9,71.6,109,0.686,0.648,105.8
"Chili Davis",1988,158,667,4.2,78.1,108,0.627,0.643,97.5
"Chili Davis",1989,154,630,4.1,79,117,0.623,0.64,97.3
"Chili Davis",1990,113,476,4.2,60.7,116,0.6,0.638,94
"Chili Davis",1991,153,634,4.1,103.2,139,0.6,0.607,98.8
"Chili Davis",1992,137,529,3.9,74,127,0.657,0.638,103
"Chili Davis",1993,152,645,4.2,78.1,102,0.667,0.64,104.3
"Chili Davis",1994,108,468,4.3,86.1,144,0.582,0.601,96.9
"Chili Davis",1995,119,522,4.4,93.5,142,0.577,0.597,96.6
"Chili Davis",1996,145,623,4.3,100.3,120,0.61,0.605,100.8
"Chili Davis",1997,140,567,4,88.1,128,0.635,0.62,102.4
"Chili Davis",1999,146,554,3.8,76.5,109,0.63,0.641,98.3
"Dick Davis",1980,105,381,3.6,38.5,88,0.64,0.667,95.9
"Eric Davis",1986,127,487,3.8,82.2,144,0.614,0.621,98.8
"Eric Davis",1987,128,562,4.4,109,154,0.591,0.582,101.5
"Eric Davis",1988,135,543,4,81.9,141,0.631,0.625,100.9
"Eric Davis",1989,130,542,4.2,88.4,151,0.609,0.612,99.5
"Eric Davis",1990,127,518,4.1,75.5,125,0.647,0.628,103
"Eric Davis",1993,129,511,4,57.5,97,0.676,0.654,103.3
"Eric Davis",1996,127,496,3.9,88.5,143,0.625,0.612,102.1
"Eric Davis",1998,130,508,3.9,98,151,0.559,0.601,92.9
"Glenn Davis",1985,100,390,3.9,52.1,128,0.656,0.644,101.9
"Glenn Davis",1986,158,654,4.1,96.3,134,0.641,0.62,103.4
"Glenn Davis",1987,151,635,4.2,75.5,100,0.686,0.643,106.8
"Glenn Davis",1988,152,634,4.2,83.4,133,0.621,0.633,98.2
"Glenn Davis",1989,158,663,4.2,95.1,141,0.633,0.621,102
"Glenn Davis",1992,106,442,4.2,55.5,113,0.645,0.641,100.6
"Jody Davis",1982,124,466,3.8,50.4,95,0.648,0.662,97.9
"Jody Davis",1983,146,550,3.8,72.6,110,0.648,0.646,100.3
"Jody Davis",1984,150,579,3.9,61.9,93,0.653,0.662,98.6
"Jody Davis",1985,141,536,3.8,55.4,87,0.697,0.666,104.7
"Jody Davis",1986,145,581,4,63.7,90,0.66,0.656,100.6
"Jody Davis",1987,124,485,3.9,60.1,93,0.653,0.648,100.7
"Mike Davis",1983,125,484,3.9,54.8,103,0.635,0.656,96.8
"Mike Davis",1984,127,423,3.3,37.7,82,0.679,0.684,99.2
"Mike Davis",1985,150,604,4,86.9,130,0.648,0.628,103.2
"Mike Davis",1986,141,533,3.8,66.4,111,0.661,0.651,101.5
"Mike Davis",1987,136,547,4,69.5,108,0.665,0.643,103.5
"Mike Davis",1988,104,310,3,17.8,59,0.72,0.699,103.1
"Russ Davis",1997,117,455,3.9,59.5,105,0.657,0.645,101.9
"Russ Davis",1998,141,550,3.9,63.2,89,0.666,0.655,101.7
"Russ Davis",1999,124,478,3.9,51.4,88,0.701,0.66,106.2
"Tommy Davis",1974,158,673,4.3,69.6,103,0.647,0.654,98.9
"Tommy Davis",1975,116,488,4.2,47.8,94,0.68,0.658,103.4
"Willie Davis",1974,151,654,4.3,75.3,101,0.651,0.642,101.4
"Willie Davis",1975,137,550,4,62.6,101,0.676,0.652,103.6
"Willie Davis",1976,138,522,3.8,50,94,0.66,0.671,98.3
"Andre Dawson",1977,139,566,4.1,74.8,113,0.638,0.637,100.2
"Andre Dawson",1978,157,660,4.2,75.7,107,0.668,0.646,103.4
"Andre Dawson",1979,155,684,4.4,84.4,110,0.67,0.632,106.1
"Andre Dawson",1980,151,638,4.2,94.8,136,0.608,0.617,98.6
"Andre Dawson",1981,103,441,4.3,70.4,154,0.633,0.619,102.3
"Andre Dawson",1982,147,659,4.5,97.6,136,0.611,0.608,100.4
"Andre Dawson",1983,159,698,4.4,105,137,0.624,0.607,102.9
"Andre Dawson",1984,138,583,4.2,64.1,100,0.647,0.65,99.6
"Andre Dawson",1985,139,570,4.1,63.1,103,0.69,0.652,105.8
"Andre Dawson",1986,130,546,4.2,72.8,121,0.625,0.633,98.7
